"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ID1",31.7837015667419,1.02160865717838,0.572898240318487,1.78322882718306,0.0745490616958945,0.886873968170876
"BCL2L1",77.5495572856095,0.212592059980061,0.409651753261337,0.518958013208936,0.603790020941096,0.999884470867876
"AL117381.1",8.74678374273513,0.376141001979133,0.826572497269768,0.455061114689341,0.64906527204945,NA
"DUSP15",11.6552948025462,0.464690988998959,0.705364508917174,0.658795534967191,0.510027074923497,NA
"TTLL9",39.4736015043418,0.327670196829643,0.475519522232803,0.689078326986591,0.490773977952879,0.999884470867876
"PDRG1",12.0868418289008,-0.429997413531329,0.671029334186491,-0.640802706565172,0.521650874239797,NA
"TM9SF4",77.7950477490759,-0.12914113902296,0.374416985341557,-0.344912608345353,0.730160071525869,0.999884470867876
"PLAGL2",5.91203298587161,-0.338776104987947,0.925092991107277,-0.366207622633108,0.71421015464853,NA
"POFUT1",16.4506720233775,0.43667530061265,0.617300377058465,0.707395162616743,0.479320942222054,0.999884470867876
"KIF3B",33.7485009743697,-0.174358016458563,0.476712835681051,-0.36575062261428,0.714551168028108,0.999884470867876
"ASXL1",285.075481519899,-0.357417891801534,0.312905783317012,-1.14225402935242,0.253348443646316,0.999884470867876
"NOL4L",26.1253444367478,0.221967519881737,0.577202152912808,0.384557678382859,0.700565154845514,0.999884470867876
"FO393400.1",13.9937372837952,0.618051519919849,0.671515263019797,0.920383428279021,0.357372425456362,NA
"DNMT3B",13.0698413169441,-0.101647750887669,0.680319966307424,-0.149411682622492,0.881228793804642,NA
"MAPRE1",25.9303372187207,0.334251394270362,0.517420618753486,0.645995505698255,0.518282266020278,0.999884470867876
"AL035071.1",25.3907364908021,0.676298741771135,0.551262207793105,1.22681862135733,0.219890770301285,0.999884470867876
"CDK5RAP1",58.0674145865891,-0.181765063477501,0.437527988935962,-0.415436424809167,0.677822446449091,0.999884470867876
"SNTA1",301.736862859537,0.38942188955,0.389776702253322,0.999089702639303,0.31775123899361,0.999884470867876
"CBFA2T2",377.319252127712,0.0789703792230203,0.318030352319206,0.248310825199974,0.803893923950473,0.999884470867876
"NECAB3",51.7317296359123,-0.249991331833799,0.422494508783484,-0.591703150305113,0.554049386632831,0.999884470867876
"PXMP4",19.4638530994385,-0.0612080405147115,0.590787032223802,-0.103604238373879,0.91748342403166,0.999884470867876
"ZNF341",18.1593809615025,0.46480111249763,0.621261209831704,0.748157305078716,0.454365280201773,0.999884470867876
"CHMP4B",38.2498375923374,-0.20710504380374,0.480269476374258,-0.431226746632446,0.666303507867161,0.999884470867876
