"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CDKN1C",11.5904912522978,-0.016054022901349,0.748774535539229,-0.0214403964603147,0.982894349248006,NA
"SLC22A18",7.35310434181405,-0.04830055094786,0.849280303886759,-0.056872331463253,0.954646894921947,NA
"NAP1L4",92.8506279627255,0.35149761869018,0.415410384792157,0.846145478202345,0.397471592967107,0.999211251908953
"CARS",26.6496385106563,-0.239524850761578,0.58237646266549,-0.41128868715829,0.68086086386472,0.999211251908953
"OSBPL5",12.8797800080324,-0.38681577445608,0.792775662752217,-0.487925894588139,0.625602332153621,NA
"ZNF195",29.5277777078079,0.199814093343518,0.547675890771948,0.364840038990727,0.715230815348107,0.999211251908953
"AC127526.1",6.85139100763436,-0.146944257110036,0.834139077038373,-0.17616277807265,0.860166062222911,NA
"NUP98",85.6906894052994,-0.261006447418866,0.417917356762766,-0.62454081697073,0.532272473231469,0.999211251908953
"PGAP2",10.8142486535594,-0.511484573117441,0.723123022789364,-0.707327186381714,0.479363174587926,NA
"RHOG",32.6271175819367,-0.351560450045478,0.502307585517995,-0.69989078441437,0.483995513045678,0.999211251908953
"STIM1",94.6724574462735,0.151630919431859,0.412545799953744,0.367549298644806,0.713209326037996,0.999211251908953
"RRM1",10.2024812477733,-0.794753577429325,0.744609143805661,-1.06734329552734,0.28581684407231,NA
"AC104389.4",26.374895435751,-0.230623739201218,0.54349358677055,-0.424335714008308,0.671320996754994,0.999211251908953
"TRIM5",17.0985501723096,0.0853782182749733,0.673313543318972,0.126803060954511,0.899096273005657,NA
"TRIM22",129.863732111542,0.238484462027116,0.403730209446442,0.590702544538603,0.554719742743007,0.999211251908953
"FAM160A2",17.1110762107087,0.0444710548512444,0.653064595613999,0.0680959512273569,0.94570925333,NA
"SMPD1",9.01220143897368,0.219269208866274,0.76033799917697,0.288383862313369,0.773052919271929,NA
"APBB1",36.5357201779333,-0.0984330005159018,0.502777994872892,-0.195778259032173,0.844783727541079,0.999211251908953
"TRIM3",15.5587606803446,0.191826189485312,0.709871853934312,0.270226504153047,0.786986003553081,NA
"ARFIP2",8.29796471993945,-0.31296194042182,0.784928994100301,-0.398713696110235,0.690104174920333,NA
"AC084337.2",22.8646926031295,0.0674738867620205,0.565376523885706,0.119343276403285,0.905003398863384,0.999211251908953
"DNHD1",36.2428846123467,0.742037215449822,0.577914773826371,1.28399073541034,0.19914519708246,0.999211251908953
"RRP8",9.18722288146976,0.408282187450666,0.821077062445501,0.49725197076464,0.619011376584199,NA
